Order_ID,Order_Priority,Order_Quantity,Sales,Ship_Mode,Profit,Region,Customer_Segment,Product_Category,Product_Sub-Category,Product_Name,Product_Container
4864,Low,16,4901.99,Regular Air,1724.68,West,Corporate,Office Supplies,Binders And Binder Accessories,Gbc Proclick™ 150 Presentation Binding System,Small Box
4996,Medium,30,4305.79,Regular Air,1020.32,West,Corporate,Office Supplies,Storage & Organization,Letter Size Cart,Small Box
6144,Critical,24,67.35,Regular Air,22.63,West,Corporate,Office Supplies,Labels,Avery 492,Small Box
7169,Medium,22,446.72,Regular Air,-39.0,West,Corporate,Furniture,Office Furnishings,"Career Cubicle Clock, 8 1/4"", Black",Small Box
7169,Medium,30,1580.6005,Regular Air,303.53,West,Corporate,Technology,Telephones And Communication,V8162,Small Box
7427,Not Specified,47,16002.29,Regular Air,4604.79,West,Corporate,Office Supplies,Appliances,Hoover Windtunnel™ Plus Canister Vacuum,Small Box
7427,Not Specified,9,182.26,Regular Air,60.61,West,Corporate,Office Supplies,Binders And Binder Accessories,Flexible Leather- Look Classic Collection Ring Binder,Small Box
8992,High,14,2145.6975,Regular Air,-176.79,West,Corporate,Technology,Telephones And Communication,688,Small Box
8992,High,18,1341.963,Regular Air,180.78,West,Corporate,Technology,Telephones And Communication,6340,Small Box
10306,Low,20,310.31,Regular Air,51.5,West,Corporate,Furniture,Office Furnishings,Dax Clear Channel Poster Frame,Small Box
10470,Critical,35,246.98,Regular Air,-94.78,West,Corporate,Furniture,Office Furnishings,"Eldon® Expressions™ Wood Desk Accessories, Oak",Small Box
11392,Low,28,128.69,Regular Air,28.29,West,Corporate,Office Supplies,Binders And Binder Accessories,Presstex Flexible Ring Binders,Small Box
14240,High,24,68.88,Regular Air,1.31,West,Corporate,Office Supplies,Binders And Binder Accessories,Acco Suede Grain Vinyl Round Ring Binder,Small Box
14471,Not Specified,42,286.73,Regular Air,-141.51,West,Corporate,Office Supplies,Paper,Xerox 220,Small Box
17344,Critical,40,2405.4575,Regular Air,571.54,West,Corporate,Technology,Telephones And Communication,5190,Small Box
17507,Medium,27,399.76,Regular Air,48.13,West,Corporate,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,Small Box
18179,Not Specified,24,73.37,Regular Air,16.1,West,Corporate,Office Supplies,Labels,Avery 481,Small Box
19044,Low,29,271.33,Regular Air,-191.09,West,Corporate,Office Supplies,Storage & Organization,Filing/Storage Totes And Swivel Casters,Small Box
20676,Low,22,43.97,Regular Air,-9.05,West,Corporate,Office Supplies,Binders And Binder Accessories,Staples® General Use 3-Ring Binders,Small Box
20960,Low,19,195.96,Regular Air,-104.82,West,Corporate,Technology,Computer Peripherals,Micro Innovations 104 Keyboard,Small Box
21350,Medium,30,278.94,Regular Air,-143.7,West,Corporate,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,Small Box
23207,Critical,11,336.91,Regular Air,42.5,West,Corporate,Office Supplies,Paper,Xerox 1979,Small Box
26368,Medium,25,1809.0125,Regular Air,795.05,West,Corporate,Technology,Telephones And Communication,Accessory12,Small Box
28225,Critical,9,206.04,Regular Air,-49.81,West,Corporate,Furniture,Office Furnishings,"Career Cubicle Clock, 8 1/4"", Black",Small Box
28898,Low,44,246.0,Regular Air,-207.36,West,Corporate,Office Supplies,Paper,Xerox 196,Small Box
29185,High,8,468.49,Regular Air,-6.37,West,Corporate,Office Supplies,Appliances,"Conquest™ 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",Small Box
29986,Critical,40,1477.39,Regular Air,641.4,West,Corporate,Office Supplies,Binders And Binder Accessories,Vinyl Sectional Post Binders,Small Box
30149,Medium,8,16.47,Regular Air,-6.82,West,Corporate,Office Supplies,Binders And Binder Accessories,Round Ring Binders,Small Box
30149,Medium,50,690.97,Regular Air,-16.94,West,Corporate,Furniture,Office Furnishings,9-3/4 Diameter Round Wall Clock,Small Box
32611,Medium,16,33.76,Regular Air,-7.15,West,Corporate,Office Supplies,Binders And Binder Accessories,Economy Binders,Small Box
32611,Medium,15,81.66,Regular Air,-31.99,West,Corporate,Office Supplies,Paper,Xerox 1989,Small Box
32901,Critical,13,49.74,Regular Air,17.7,West,Corporate,Office Supplies,Labels,Avery 496,Small Box
33732,Not Specified,33,332.95,Regular Air,-28.16,West,Corporate,Furniture,Office Furnishings,"Eldon Expressions™ Desk Accessory, Wood Pencil Holder, Oak",Small Box
34852,Low,26,53.93,Regular Air,-10.95,West,Corporate,Office Supplies,Binders And Binder Accessories,Round Ring Binders,Small Box
36480,Medium,44,1190.8,Regular Air,502.49,West,Corporate,Office Supplies,Binders And Binder Accessories,Lock-Up Easel 'Spel-Binder',Small Box
36803,Not Specified,42,121.65,Regular Air,30.76,West,Corporate,Office Supplies,Labels,Avery 514,Small Box
36803,Not Specified,2,103.105,Regular Air,-316.32,West,Corporate,Technology,Telephones And Communication,V8160,Small Box
36805,Medium,7,263.8,Regular Air,165.33,West,Corporate,Furniture,Office Furnishings,Hand-Finished Solid Wood Document Frame,Small Box
37729,Not Specified,48,447.89,Regular Air,-26.78,West,Corporate,Office Supplies,Binders And Binder Accessories,Avery Printable Repositionable Plastic Tabs,Small Box
40164,Not Specified,8,184.07,Regular Air,75.63,West,Corporate,Furniture,Office Furnishings,"Seth Thomas 12"" Clock W/ Goldtone Case",Small Box
40608,Not Specified,29,573.97,Regular Air,55.82,West,Corporate,Office Supplies,Paper,Xerox 1939,Small Box
40608,Not Specified,39,223.79,Regular Air,-89.88,West,Corporate,Office Supplies,Paper,Xerox 4200 Series Multiuse Premium Copy Paper (20Lb. And 84 Bright),Small Box
40801,Not Specified,20,129.16,Regular Air,-56.15,West,Corporate,Office Supplies,Paper,Xerox 1894,Small Box
40965,Medium,29,843.55,Regular Air,168.76,West,Corporate,Office Supplies,Paper,Xerox 1979,Small Box
42112,Not Specified,16,2744.361,Regular Air,201.03,West,Corporate,Technology,Telephones And Communication,T28 World,Small Box
42342,Not Specified,25,318.14,Regular Air,49.67,West,Corporate,Office Supplies,Paper,Xerox 1907,Small Box
45155,Low,44,181.61,Regular Air,-150.26,Atlantic,Corporate,Office Supplies,Binders And Binder Accessories,Accohide® Binder By Acco,Small Box
48452,High,19,1781.11,Regular Air,51.44,Atlantic,Corporate,Technology,Computer Peripherals,U.S. Robotics 56K Internet Call Modem,Small Box
48452,High,44,185.32,Regular Air,-192.56,Atlantic,Corporate,Furniture,Office Furnishings,"Eldon® Image Series Desk Accessories, Burgundy",Small Box
48452,High,15,73.41,Regular Air,-44.79,Atlantic,Corporate,Office Supplies,Binders And Binder Accessories,"Pressboard Covers With Storage Hooks, 9 1/2"" X 11"", Light Blue",Small Box
49223,Medium,24,238.25,Regular Air,-83.55,Atlantic,Corporate,Office Supplies,Storage & Organization,Staples File Caddy,Small Box
58407,High,29,1669.88,Regular Air,548.92,Atlantic,Corporate,Office Supplies,Paper,Xerox 194,Small Box
58884,Low,29,87.68,Regular Air,23.14,Atlantic,Corporate,Office Supplies,Labels,Avery 474,Small Box
58913,Medium,23,144.55,Regular Air,-60.17,Atlantic,Corporate,Office Supplies,Paper,"Eureka Recycled Copy Paper 8 1/2"" X 11"", Ream",Small Box
1699,Critical,40,430.88,Regular Air,39.0,Atlantic,Corporate,Office Supplies,Envelopes,#10 Self-Seal White Envelopes,Small Box
3361,Not Specified,49,213.71,Regular Air,-208.02,Atlantic,Corporate,Office Supplies,Paper,Xerox 1927,Small Box
5511,Critical,32,1829.387,Regular Air,482.45,Atlantic,Corporate,Technology,Telephones And Communication,Startac Series,Small Box
8007,Low,5,820.5645,Regular Air,-800.25,Atlantic,Corporate,Technology,Telephones And Communication,Startac 8000,Small Box
9923,High,27,63.71,Regular Air,-96.03,Atlantic,Corporate,Furniture,Office Furnishings,Eldon® Wave Desk Accessories,Small Box
9925,Critical,17,86.47,Regular Air,-9.35,Atlantic,Corporate,Office Supplies,Binders And Binder Accessories,"Wilson Jones 1"" Hanging Dubllock® Ring Binders",Small Box
12228,Not Specified,30,5015.051,Regular Air,1090.43,Atlantic,Corporate,Technology,Telephones And Communication,2160I,Small Box
12355,Not Specified,45,168.66,Regular Air,-167.06,Atlantic,Corporate,Office Supplies,Appliances,"Hoover Replacement Belts For Soft Guard™ & Commercial Ltweight Upright Vacs, 2/Pk",Small Box
12389,Medium,34,2560.59,Regular Air,670.96,Atlantic,Corporate,Technology,Computer Peripherals,Logitech Cordless Navigator Duo,Small Box
12389,Medium,16,189.04,Regular Air,-74.77,Atlantic,Corporate,Office Supplies,Storage & Organization,"Simplifile™ Personal File, Black Granite, 15W X 6-15/16D X 11-1/4H",Small Box
15878,High,36,275.06,Regular Air,-237.87,Atlantic,Corporate,Office Supplies,Paper,"Array® Parchment Paper, Assorted Colors",Small Box
16967,Low,5,397.55,Regular Air,-152.47,Atlantic,Corporate,Technology,Computer Peripherals,"Micro Innovations Micro Digital Wireless Keyboard And Mouse, Gray",Small Box
16967,Low,34,676.26,Regular Air,181.98,Atlantic,Corporate,Office Supplies,Paper,Xerox Blank Computer Paper,Small Box
18432,High,42,451.32,Regular Air,1.16,Atlantic,Corporate,Furniture,Office Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",Small Box
22053,Critical,32,563.08,Regular Air,112.97,Atlantic,Corporate,Office Supplies,Binders And Binder Accessories,Poly Designer Cover & Back,Small Box
25347,Low,28,967.27,Regular Air,309.31,Atlantic,Corporate,Office Supplies,Paper,Xerox 1906,Small Box
26304,Medium,43,7452.137,Regular Air,2028.36,Atlantic,Corporate,Technology,Telephones And Communication,3285,Small Box
31297,Low,39,679.95,Regular Air,-93.3,West,Corporate,Office Supplies,Pens & Art Supplies,Model L Table Or Wall-Mount Pencil Sharpener,Small Box
31297,Low,44,1579.56,Regular Air,699.64,West,Corporate,Office Supplies,Paper,Staples Colored Bar Computer Paper,Small Box
31553,Critical,32,4906.85,Regular Air,1907.94,West,Corporate,Office Supplies,Envelopes,Multimedia Mailers,Small Box
33570,Not Specified,46,265.88,Regular Air,-90.9,West,Corporate,Office Supplies,Binders And Binder Accessories,Binder Posts,Small Box
33570,Not Specified,19,3093.864,Regular Air,286.4,West,Corporate,Technology,Telephones And Communication,I470,Small Box
36359,High,2,68.66,Regular Air,-29.6,West,Corporate,Office Supplies,Paper,"Ibm Multi-Purpose Copy Paper, 8 1/2 X 11"", Case",Small Box
36901,Critical,30,201.09,Regular Air,-56.22,West,Corporate,Office Supplies,Paper,Xerox 1923,Small Box
38625,Not Specified,12,72.82,Regular Air,5.03,West,Corporate,Office Supplies,Envelopes,Wausau Papers Astrobrights® Colored Envelopes,Small Box
44450,Critical,24,1326.51,Regular Air,58.17,West,Corporate,Technology,Telephones And Communication,Startac Analog,Small Box
45025,High,26,73.82,Regular Air,2.01,Prarie,Corporate,Office Supplies,Binders And Binder Accessories,Avery Durable Binders,Small Box
45248,Medium,38,154.85,Regular Air,-136.55,Prarie,Corporate,Office Supplies,Appliances,"Hoover Replacement Belts For Soft Guard™ & Commercial Ltweight Upright Vacs, 2/Pk",Small Box
45248,Medium,32,4941.7725,Regular Air,704.89,Prarie,Corporate,Technology,Telephones And Communication,T28 World,Small Box
45570,Critical,19,77.57,Regular Air,-67.49,Prarie,Corporate,Office Supplies,Binders And Binder Accessories,Avery Poly Binder Pockets,Small Box
46885,Low,32,1997.13,Regular Air,720.45,Prarie,Corporate,Furniture,Office Furnishings,"Howard Miller 16"" Diameter Gallery Wall Clock",Small Box
46948,Low,10,64.13,Regular Air,-28.97,Prarie,Corporate,Office Supplies,Binders And Binder Accessories,Wilson Jones® Four-Pocket Poly Binders,Small Box
47267,Medium,24,492.71,Regular Air,67.01,Prarie,Corporate,Office Supplies,Paper,Southworth 25% Cotton Premium Laser Paper And Envelopes,Small Box
48167,Critical,45,282.98,Regular Air,-237.47,Prarie,Corporate,Office Supplies,Paper,Xerox 224,Small Box
48614,Critical,46,7965.9025,Regular Air,2311.96,Prarie,Corporate,Technology,Telephones And Communication,T28 World,Small Box
48931,Low,33,750.66,Regular Air,120.05,Prarie,Corporate,Technology,Computer Peripherals,"Fellowes Basic 104-Key Keyboard, Platinum",Small Box
48931,Low,8,254.32,Regular Air,-117.39,Prarie,Corporate,Technology,Computer Peripherals,Logitech Internet Navigator Keyboard,Small Box
48931,Low,42,2149.37,Regular Air,217.87,Prarie,Corporate,Furniture,Office Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",Small Box
49763,Critical,8,49.04,Regular Air,9.29,Prarie,Corporate,Office Supplies,Envelopes,Staples Standard Envelopes,Small Box
51333,Not Specified,25,237.36,Regular Air,-117.86,Prarie,Corporate,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,Small Box
51365,High,35,195.23,Regular Air,-72.46,Prarie,Corporate,Furniture,Office Furnishings,Eldon Wave Desk Accessories,Small Box
52225,Critical,33,1817.9,Regular Air,700.31,Prarie,Corporate,Office Supplies,Paper,Xerox 1940,Small Box
52487,Critical,17,124.06,Regular Air,15.74,Prarie,Corporate,Office Supplies,Envelopes,Staples #10 Colored Envelopes,Small Box
55749,Critical,42,364.8,Regular Air,149.45,Prarie,Corporate,Office Supplies,Envelopes,"#10- 4 1/8"" X 9 1/2"" Recycled Envelopes",Small Box
56708,Not Specified,36,407.17,Regular Air,-12.82,Prarie,Corporate,Office Supplies,Envelopes,"Peel & Seel® Recycled Catalog Envelopes, Brown",Small Box
58725,Not Specified,39,335.35,Regular Air,-134.97,Prarie,Corporate,Office Supplies,Envelopes,"#10- 4 1/8"" X 9 1/2"" Recycled Envelopes",Small Box
902,Not Specified,10,1925.83,Regular Air,359.83,Prarie,Corporate,Office Supplies,Appliances,Kensington 7 Outlet Masterpiece Power Center With Fax/Phone Line Protection,Small Box
2306,High,15,113.5,Regular Air,-46.35,Prarie,Corporate,Office Supplies,Binders And Binder Accessories,"Acco Four Pocket Poly Ring Binder With Label Holder, Smoke, 1""",Small Box
4037,High,27,188.07,Regular Air,-101.85,Prarie,Corporate,Office Supplies,Paper,Xerox 213,Small Box
5863,Medium,40,933.21,Regular Air,207.18,Prarie,Corporate,Furniture,Office Furnishings,"Seth Thomas 12"" Clock W/ Goldtone Case",Small Box
7364,High,15,260.39,Regular Air,-48.57,Prarie,Corporate,Office Supplies,Envelopes,Brown Kraft Recycled Envelopes,Small Box
8551,Critical,25,185.64,Regular Air,-69.87,Prarie,Corporate,Office Supplies,Binders And Binder Accessories,"Acco Four Pocket Poly Ring Binder With Label Holder, Smoke, 1""",Small Box
8551,Critical,34,225.98,Regular Air,-135.74,Prarie,Corporate,Office Supplies,Paper,Xerox 213,Small Box
15142,Not Specified,21,330.22,Regular Air,-51.72,Prarie,Corporate,Office Supplies,Binders And Binder Accessories,Recycled Premium Regency Composition Covers,Small Box
15872,Not Specified,23,188.53,Regular Air,-27.49,Prarie,Corporate,Office Supplies,Paper,"1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2"" X 11"" Cards, 25 Env./Pack",Small Box
15872,Not Specified,19,718.41,Regular Air,23.94,Prarie,Corporate,Office Supplies,Paper,Xerox 1893,Small Box
24386,High,41,4256.51,Regular Air,1653.96,Prarie,Corporate,Technology,Computer Peripherals,Gyration Ultra Cordless Optical Suite,Small Box
24386,High,12,503.08,Regular Air,-102.74,Prarie,Corporate,Technology,Computer Peripherals,Targus Usb Numeric Keypad,Small Box
25473,High,20,794.32,Regular Air,67.61,Prarie,Corporate,Office Supplies,Paper,Xerox 1893,Small Box
26691,Not Specified,37,270.43,Regular Air,-83.16,Ontario,Corporate,Office Supplies,Binders And Binder Accessories,Gbc Velobinder Strips,Small Box
29927,High,19,257.97,Regular Air,33.18,Ontario,Corporate,Office Supplies,Binders And Binder Accessories,Gbc Binding Covers,Small Box
33250,Not Specified,40,7381.19,Regular Air,2998.88,Ontario,Corporate,Office Supplies,Appliances,Kensington 7 Outlet Masterpiece Power Center,Small Box
37862,Not Specified,27,1603.27,Regular Air,452.49,Ontario,Corporate,Office Supplies,Appliances,Belkin 8 Outlet Surgemaster Ii Gold Surge Protector,Small Box
39015,Medium,11,74.02,Regular Air,-28.45,Ontario,Corporate,Office Supplies,Paper,Xerox 1994,Small Box
40962,Critical,28,1553.66,Regular Air,547.48,Ontario,Corporate,Office Supplies,Appliances,Belkin 5 Outlet Surgemaster™ Power Centers,Small Box
40962,Critical,30,3276.9965,Regular Air,653.06,Ontario,Corporate,Technology,Telephones And Communication,M70,Small Box
50949,Medium,46,4804.0385,Regular Air,1077.92,Ontario,Corporate,Technology,Telephones And Communication,Startac 6500,Small Box
53152,Medium,5,185.79,Regular Air,-159.68,Ontario,Corporate,Technology,Computer Peripherals,Fellowes Ez Multi-Media Keyboard,Small Box
53152,Medium,9,186.67,Regular Air,2.06,Ontario,Corporate,Office Supplies,Paper,Southworth 25% Cotton Premium Laser Paper And Envelopes,Small Box
55526,High,23,445.17,Regular Air,38.11,Ontario,Corporate,Office Supplies,Paper,Computer Printout Paper With Letter-Trim Perforations,Small Box
57153,Critical,45,698.1,Regular Air,336.25,Ontario,Corporate,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 X 9 1/2",Small Box
59878,High,23,249.64,Regular Air,-91.65,Ontario,Corporate,Office Supplies,Storage & Organization,Crate-A-Files™,Small Box
1600,Medium,32,303.59,Regular Air,-45.99,Ontario,Corporate,Furniture,Office Furnishings,"Eldon Expressions™ Desk Accessory, Wood Pencil Holder, Oak",Small Box
1600,Medium,36,191.6,Regular Air,-150.74,Ontario,Corporate,Office Supplies,Paper,Xerox 1922,Small Box
2373,Not Specified,36,317.59,Regular Air,-46.12,Ontario,Corporate,Office Supplies,Binders And Binder Accessories,Avery Printable Repositionable Plastic Tabs,Small Box
3109,Low,37,6477.7395,Regular Air,1653.97,Ontario,Corporate,Technology,Telephones And Communication,Talkabout T8097,Small Box
12452,Medium,1,356.95,Regular Air,-228.24,Ontario,Corporate,Office Supplies,Binders And Binder Accessories,Fellowes Pb300 Plastic Comb Binding Machine,Small Box
12452,Medium,38,2063.42,Regular Air,989.95,Ontario,Corporate,Office Supplies,Paper,Xerox 1934,Small Box
15808,Critical,45,882.96,Regular Air,11.65,Ontario,Corporate,Technology,Computer Peripherals,Belkin 105-Key Black Keyboard,Small Box
29318,Not Specified,34,3375.3075,Regular Air,562.13,Ontario,Corporate,Technology,Telephones And Communication,Startac St7762,Small Box
30016,Critical,15,85.56,Regular Air,-41.58,Ontario,Corporate,Office Supplies,Paper,Xerox 4200 Series Multiuse Premium Copy Paper (20Lb. And 84 Bright),Small Box
30016,Critical,8,754.6555,Regular Air,-212.55,Ontario,Corporate,Technology,Telephones And Communication,T18,Small Box
40961,Medium,7,23.84,Regular Air,5.88,Ontario,Corporate,Office Supplies,Labels,Avery 520,Small Box
41543,Low,24,1318.8685,Regular Air,172.33,Ontario,Corporate,Technology,Telephones And Communication,Startac 7760,Small Box
56101,Not Specified,44,5347.13,Regular Air,1886.41,Ontario,Corporate,Office Supplies,Binders And Binder Accessories,Gbc Therma-A-Bind 250T Electric Binding System,Small Box
1059,Critical,22,127.33,Regular Air,5.3,Ontario,Corporate,Office Supplies,Binders And Binder Accessories,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,Small Box
1059,Critical,24,990.1,Regular Air,310.22,Ontario,Corporate,Office Supplies,Binders And Binder Accessories,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",Small Box
1826,Not Specified,5,28.32,Regular Air,-14.35,Ontario,Corporate,Office Supplies,Paper,Hammermill Copyplus Copy Paper (20Lb. And 84 Bright),Small Box
20003,Medium,39,796.08,Regular Air,30.29,Ontario,Corporate,Technology,Computer Peripherals,Belkin 105-Key Black Keyboard,Small Box
